"id","cve_id","source_identifier","published","last_modified","vuln_status","description","cvss_score_v3","cvss_vector_v3","cvss_score_v2","cvss_vector_v2","weaknesses","configurations","references","analyzed"
"506491","CVE-2024-29849","support@hackerone.com","2024-05-23 00:15:08.683+01","2024-05-24 02:15:30.977+01","Awaiting Analysis","Veeam Backup Enterprise Manager allows unauthenticated users to log in as any user to enterprise manager web interface.","0.00","","0.00","","[]","[]","[{""url"": ""https://veeam.com/kb4581"", ""source"": ""support@hackerone.com""}]",True
"506492","CVE-2024-29850","support@hackerone.com","2024-05-23 00:15:08.857+01","2024-05-24 02:15:30.977+01","Awaiting Analysis","Veeam Backup Enterprise Manager allows account takeover via NTLM relay.","0.00","","0.00","","[]","[]","[{""url"": ""https://veeam.com/kb4581"", ""source"": ""support@hackerone.com""}]",True
"506493","CVE-2024-29851","support@hackerone.com","2024-05-23 00:15:09.027+01","2024-05-24 02:15:30.977+01","Awaiting Analysis","Veeam Backup Enterprise Manager allows high-privileged users to steal NTLM hash of Enterprise manager service account.","0.00","","0.00","","[]","[]","[{""url"": ""https://veeam.com/kb4581"", ""source"": ""support@hackerone.com""}]",True
"506494","CVE-2024-29852","support@hackerone.com","2024-05-23 00:15:09.193+01","2024-05-24 02:15:30.977+01","Awaiting Analysis","Veeam Backup Enterprise Manager allows high-privileged users to read backup session logs.","0.00","","0.00","","[]","[]","[{""url"": ""https://veeam.com/kb4581"", ""source"": ""support@hackerone.com""}]",True
"506495","CVE-2024-29853","support@hackerone.com","2024-05-23 00:15:09.367+01","2024-05-24 02:15:30.977+01","Awaiting Analysis","An authentication bypass vulnerability in Veeam Agent for Microsoft Windows allows for local privilege escalation.","0.00","","0.00","","[]","[]","[{""url"": ""https://veeam.com/kb4582"", ""source"": ""support@hackerone.com""}]",True
"506496","CVE-2024-3708","biossecurity@ami.com","2024-05-23 02:15:47.413+01","2024-05-24 02:15:30.977+01","Awaiting Analysis","A condition exists in lighttpd version prior to 1.4.51 whereby a remote attacker can craft an http request which could result in multiple outcomes:
1.) cause lighttpd to access freed memory in which case the process lighttpd is running in could be terminated or other non-deterministic behavior could result
2.) a memory information disclosure event could result which could be used to determine the state of memory which could then be used to theoretically bypass ALSR protections

This CVE will be updated with more details on July 9th, 2024 after affected parties have had time to remediate.","0.00","","0.00","","[{""source"": ""biossecurity@ami.com"", ""type"": ""Secondary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-200""}]}]","[]","[{""url"": ""https://9443417.fs1.hubspotusercontent-na1.net/hubfs/9443417/Security%20Advisories/2024/AMI-SA-2024002.pdf"", ""source"": ""biossecurity@ami.com""}]",True
"506497","CVE-2023-6844","security@wordfence.com","2024-05-23 03:15:08.04+01","2024-05-24 02:15:30.977+01","Awaiting Analysis","The iframe plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the plugin's shortcode(s) in all versions up to and including 5.0 due to insufficient input sanitization and output escaping on user supplied attributes. This makes it possible for authenticated attackers with contributor-level and above permissions to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","5.00","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:N/I:L/A:N","0.00","","[]","[]","[{""url"": ""https://plugins.trac.wordpress.org/browser/iframe/trunk/iframe.php#L37"", ""source"": ""security@wordfence.com""}, {""url"": ""https://plugins.trac.wordpress.org/browser/iframe/trunk/iframe.php#L60"", ""source"": ""security@wordfence.com""}, {""url"": ""https://plugins.trac.wordpress.org/changeset?sfp_email=&sfph_mail=&reponame=&new=3089839%40iframe%2Ftrunk&old=3036990%40iframe%2Ftrunk&sfp_email=&sfph_mail="", ""source"": ""security@wordfence.com""}, {""url"": ""https://www.wordfence.com/threat-intel/vulnerabilities/id/c16e16dc-8888-4222-862f-a57a9f14e7f4?source=cve"", ""source"": ""security@wordfence.com""}]",True
"506498","CVE-2024-1855","security@wordfence.com","2024-05-23 03:15:08.277+01","2024-05-24 02:15:30.977+01","Awaiting Analysis","The WPCafe – Restaurant Menu, Online Ordering for WooCommerce, Pickup / Delivery and Table Reservation plugin for WordPress is vulnerable to Server-Side Request Forgery in all versions up to, and including, 2.2.23 via the wpc_check_for_submission function. This makes it possible for unauthenticated attackers to make web requests to arbitrary locations originating from the web application.","5.30","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N","0.00","","[]","[]","[{""url"": ""https://plugins.trac.wordpress.org/browser/wp-cafe/trunk/core/action/wpc-ajax-action.php#L76"", ""source"": ""security@wordfence.com""}, {""url"": ""https://plugins.trac.wordpress.org/changeset/3084054/wp-cafe/trunk/core/action/wpc-ajax-action.php"", ""source"": ""security@wordfence.com""}, {""url"": ""https://www.wordfence.com/threat-intel/vulnerabilities/id/5f83c19e-1b75-4fea-b4de-f7f844a449c0?source=cve"", ""source"": ""security@wordfence.com""}]",True
"506499","CVE-2024-3065","security@wordfence.com","2024-05-23 03:15:08.48+01","2024-05-24 02:15:30.977+01","Awaiting Analysis","The PayPal Pay Now, Buy Now, Donation and Cart Buttons Shortcode plugin for WordPress is vulnerable to Stored Cross-Site Scripting via admin settings in all versions up to, and including, 1.7 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers, with administrator-level permissions and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page. This only affects multi-site installations and installations where unfiltered_html has been disabled.","4.40","CVSS:3.1/AV:N/AC:H/PR:H/UI:N/S:C/C:L/I:L/A:N","0.00","","[]","[]","[{""url"": ""https://wordpress.org/plugins/paypal-pay-buy-donation-and-cart-buttons-shortcode/"", ""source"": ""security@wordfence.com""}, {""url"": ""https://www.wordfence.com/threat-intel/vulnerabilities/id/c596c278-4f16-4830-8e6e-5e1392d4d118?source=cve"", ""source"": ""security@wordfence.com""}]",True
"506500","CVE-2024-3201","security@wordfence.com","2024-05-23 03:15:08.673+01","2024-05-24 02:15:30.977+01","Awaiting Analysis","The WP DSGVO Tools (GDPR) plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the plugin's 'pp_link' shortcode in all versions up to, and including, 3.1.32 due to insufficient input sanitization and output escaping on user supplied attributes. This makes it possible for authenticated attackers, with contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","6.40","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:N","0.00","","[]","[]","[{""url"": ""https://plugins.trac.wordpress.org/changeset?sfp_email=&sfph_mail=&reponame=&new=3090019%40shapepress-dsgvo%2Ftrunk&old=3016389%40shapepress-dsgvo%2Ftrunk&sfp_email=&sfph_mail="", ""source"": ""security@wordfence.com""}, {""url"": ""https://www.wordfence.com/threat-intel/vulnerabilities/id/df5cd6e7-e821-403f-a048-25c2ca1fb2de?source=cve"", ""source"": ""security@wordfence.com""}]",True
"506501","CVE-2024-4486","security@wordfence.com","2024-05-23 03:15:08.87+01","2024-05-24 02:15:30.977+01","Awaiting Analysis","The Awesome Contact Form7 for Elementor plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the 'AEP Contact Form 7' widget in all versions up to, and including, 2.9 due to insufficient input sanitization and output escaping on user supplied attributes. This makes it possible for authenticated attackers, with contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","6.40","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:N","0.00","","[]","[]","[{""url"": ""https://plugins.trac.wordpress.org/browser/awesome-contact-form7-for-elementor/trunk/widgets/aep-contact-form7.php#L819"", ""source"": ""security@wordfence.com""}, {""url"": ""https://www.wordfence.com/threat-intel/vulnerabilities/id/0687e101-3c96-4c9b-941a-1b0fed2f76e2?source=cve"", ""source"": ""security@wordfence.com""}]",True
"506502","CVE-2024-4783","security@wordfence.com","2024-05-23 03:15:09.07+01","2024-05-24 02:15:30.977+01","Awaiting Analysis","The jQuery T(-) Countdown Widget plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the plugin's tminus shortcode in all versions up to, and including, 2.3.25 due to insufficient input sanitization and output escaping on user supplied attributes. This makes it possible for authenticated attackers, with contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","6.40","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:N","0.00","","[]","[]","[{""url"": ""https://plugins.trac.wordpress.org/browser/jquery-t-countdown-widget/trunk/countdown-timer.php#L768"", ""source"": ""security@wordfence.com""}, {""url"": ""https://www.wordfence.com/threat-intel/vulnerabilities/id/78eeef12-123b-42f6-b446-c3f2d43153fd?source=cve"", ""source"": ""security@wordfence.com""}]",True
"506503","CVE-2024-4978","9119a7d8-5eab-497f-8521-727c672e3725","2024-05-23 03:15:09.257+01","2024-05-31 17:03:52.247+01","Analyzed","Justice AV Solutions Viewer Setup 8.3.7.250-1 contains a malicious binary when executed and is signed with an unexpected authenticode signature. A remote, privileged threat actor may exploit this vulnerability to execute of unauthorized PowerShell commands.","8.40","CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:H/I:H/A:H","0.00","","[{""source"": ""nvd@nist.gov"", ""type"": ""Primary"", ""description"": [{""lang"": ""en"", ""value"": ""NVD-CWE-Other""}]}, {""source"": ""9119a7d8-5eab-497f-8521-727c672e3725"", ""type"": ""Secondary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-506""}]}]","[{""nodes"": [{""operator"": ""OR"", ""negate"": false, ""cpeMatch"": [{""vulnerable"": true, ""criteria"": ""cpe:2.3:a:javs:javs_viewer:8.3.7.250:*:*:*:*:*:*:*"", ""matchCriteriaId"": ""845675A1-399A-4AE3-BEED-AAAD17B1031B""}]}]}]","[{""url"": ""https://twitter.com/2RunJack2/status/1775052981966377148"", ""source"": ""9119a7d8-5eab-497f-8521-727c672e3725"", ""tags"": [""Press/Media Coverage"", ""Third Party Advisory""]}, {""url"": ""https://www.javs.com/downloads/"", ""source"": ""9119a7d8-5eab-497f-8521-727c672e3725"", ""tags"": [""Vendor Advisory""]}, {""url"": ""https://www.rapid7.com/blog/post/2024/05/23/cve-2024-4978-backdoored-justice-av-solutions-viewer-software-used-in-apparent-supply-chain-attack/"", ""source"": ""9119a7d8-5eab-497f-8521-727c672e3725"", ""tags"": [""Exploit"", ""Third Party Advisory""]}]",True
"506504","CVE-2024-5230","cna@vuldb.com","2024-05-23 03:15:09.503+01","2024-06-04 20:21:02.54+01","Awaiting Analysis","A vulnerability has been found in EnvaySoft FleetCart up to 4.1.1 and classified as problematic. Affected by this vulnerability is an unknown functionality. The manipulation of the argument razorpayKeyId leads to information disclosure. The attack can be launched remotely. It is recommended to upgrade the affected component. The identifier VDB-265981 was assigned to this vulnerability.","5.30","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N","5.00","AV:N/AC:L/Au:N/C:P/I:N/A:N","[{""source"": ""cna@vuldb.com"", ""type"": ""Primary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-200""}]}]","[]","[{""url"": ""https://vuldb.com/?ctiid.265981"", ""source"": ""cna@vuldb.com""}, {""url"": ""https://vuldb.com/?id.265981"", ""source"": ""cna@vuldb.com""}, {""url"": ""https://vuldb.com/?submit.333519"", ""source"": ""cna@vuldb.com""}]",True
"506505","CVE-2024-4895","security@wordfence.com","2024-05-23 04:15:08.063+01","2024-05-24 02:15:30.977+01","Awaiting Analysis","The wpDataTables – WordPress Data Table, Dynamic Tables & Table Charts Plugin plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the CSV import functionality in all versions up to, and including, 3.4.2.12 due to insufficient input sanitization and output escaping. This makes it possible for unauthenticated attackers to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","4.70","CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:C/C:L/I:L/A:N","0.00","","[]","[]","[{""url"": ""https://plugins.trac.wordpress.org/changeset/3089897/"", ""source"": ""security@wordfence.com""}, {""url"": ""https://wordpress.org/plugins/wpdatatables/#developers"", ""source"": ""security@wordfence.com""}, {""url"": ""https://www.wordfence.com/threat-intel/vulnerabilities/id/0c944e08-1b70-4b56-80eb-f588c0fab5b6?source=cve"", ""source"": ""security@wordfence.com""}]",True
"506506","CVE-2024-5231","cna@vuldb.com","2024-05-23 04:15:08.307+01","2024-06-04 20:21:02.64+01","Awaiting Analysis","A vulnerability was found in Campcodes Complete Web-Based School Management System 1.0 and classified as critical. Affected by this issue is some unknown functionality of the file /view/teacher_salary_details.php. The manipulation of the argument index leads to sql injection. The attack may be launched remotely. The exploit has been disclosed to the public and may be used. VDB-265982 is the identifier assigned to this vulnerability.","6.30","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L","6.50","AV:N/AC:L/Au:S/C:P/I:P/A:P","[{""source"": ""cna@vuldb.com"", ""type"": ""Primary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-89""}]}]","[]","[{""url"": ""https://github.com/E1CHO/cve_hub/blob/main/Complete%20Web-Based%20School%20Management%20System%20-%20sql/Complete%20Web-Based%20School%20Management%20System%20-%20vuln%2021.pdf"", ""source"": ""cna@vuldb.com""}, {""url"": ""https://vuldb.com/?ctiid.265982"", ""source"": ""cna@vuldb.com""}, {""url"": ""https://vuldb.com/?id.265982"", ""source"": ""cna@vuldb.com""}, {""url"": ""https://vuldb.com/?submit.339807"", ""source"": ""cna@vuldb.com""}]",True
"506507","CVE-2024-4431","security@wordfence.com","2024-05-23 05:15:09.023+01","2024-05-24 02:15:30.977+01","Awaiting Analysis","The LA-Studio Element Kit for Elementor plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the ‘id’ parameter in all versions up to, and including, 1.3.7.6 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers, with contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","6.40","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:N","0.00","","[]","[]","[{""url"": ""https://plugins.trac.wordpress.org/browser/lastudio-element-kit/trunk/templates/advanced-carousel/global/simple/items-loop-end.php#L7"", ""source"": ""security@wordfence.com""}, {""url"": ""https://plugins.trac.wordpress.org/browser/lastudio-element-kit/trunk/templates/banner-list/global/index.php#L75"", ""source"": ""security@wordfence.com""}, {""url"": ""https://plugins.trac.wordpress.org/browser/lastudio-element-kit/trunk/templates/images-layout/global/index.php#L75"", ""source"": ""security@wordfence.com""}, {""url"": ""https://plugins.trac.wordpress.org/browser/lastudio-element-kit/trunk/templates/instagram-feed/global/index.php#L75"", ""source"": ""security@wordfence.com""}, {""url"": ""https://plugins.trac.wordpress.org/browser/lastudio-element-kit/trunk/templates/posts/global/index.php#L116"", ""source"": ""security@wordfence.com""}, {""url"": ""https://plugins.trac.wordpress.org/browser/lastudio-element-kit/trunk/templates/team-member/global/custom.php#L157"", ""source"": ""security@wordfence.com""}, {""url"": ""https://plugins.trac.wordpress.org/browser/lastudio-element-kit/trunk/templates/testimonials/global/index.php#L71"", ""source"": ""security@wordfence.com""}, {""url"": ""https://plugins.trac.wordpress.org/changeset/3090513/"", ""source"": ""security@wordfence.com""}, {""url"": ""https://wordpress.org/plugins/lastudio-element-kit/#developers"", ""source"": ""security@wordfence.com""}, {""url"": ""https://www.wordfence.com/threat-intel/vulnerabilities/id/6c87204d-6697-4d06-aad2-279fa95f503a?source=cve"", ""source"": ""security@wordfence.com""}]",True
"506508","CVE-2024-5232","cna@vuldb.com","2024-05-23 05:15:09.41+01","2024-06-04 20:21:02.89+01","Awaiting Analysis","A vulnerability was found in Campcodes Complete Web-Based School Management System 1.0. It has been classified as critical. This affects an unknown part of the file /view/teacher_salary_details2.php. The manipulation of the argument index leads to sql injection. It is possible to initiate the attack remotely. The exploit has been disclosed to the public and may be used. The associated identifier of this vulnerability is VDB-265983.","6.30","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L","6.50","AV:N/AC:L/Au:S/C:P/I:P/A:P","[{""source"": ""cna@vuldb.com"", ""type"": ""Primary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-89""}]}]","[]","[{""url"": ""https://github.com/E1CHO/cve_hub/blob/main/Complete%20Web-Based%20School%20Management%20System%20-%20sql/Complete%20Web-Based%20School%20Management%20System%20-%20vuln%2022.pdf"", ""source"": ""cna@vuldb.com""}, {""url"": ""https://vuldb.com/?ctiid.265983"", ""source"": ""cna@vuldb.com""}, {""url"": ""https://vuldb.com/?id.265983"", ""source"": ""cna@vuldb.com""}, {""url"": ""https://vuldb.com/?submit.339808"", ""source"": ""cna@vuldb.com""}]",True
"506509","CVE-2023-6325","security@wordfence.com","2024-05-23 06:15:48.773+01","2024-05-24 02:15:30.977+01","Awaiting Analysis","The RomethemeForm For Elementor plugin for WordPress is vulnerable to unauthorized access and modification of data due to a missing capability check on the export_entries, rtformnewform, and rtformupdate functions in all versions up to, and including, 1.1.5. This makes it possible for unauthenticated attackers to export arbitrary form submissions, create new forms, or update any post title or certain metadata.","5.30","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N","0.00","","[]","[]","[{""url"": ""https://plugins.trac.wordpress.org/browser/romethemeform/tags/1.1.2/modules/form/form.php"", ""source"": ""security@wordfence.com""}, {""url"": ""https://plugins.trac.wordpress.org/changeset/3090708/romethemeform/trunk?contextall=1&old=3079080&old_path=%2Fromethemeform%2Ftrunk"", ""source"": ""security@wordfence.com""}, {""url"": ""https://www.wordfence.com/threat-intel/vulnerabilities/id/81a293ea-abda-4c90-a109-791ca5ba89a4?source=cve"", ""source"": ""security@wordfence.com""}]",True
"506510","CVE-2024-4662","security@wordfence.com","2024-05-23 06:15:49.14+01","2024-05-24 02:15:30.977+01","Awaiting Analysis","The Oxygen Builder plugin for WordPress is vulnerable to Remote Code Execution in all versions up to, and including, 4.8.2 via post metadata. This is due to the plugin storing custom data in post metadata without an underscore prefix. This makes it possible for lower privileged users, such as contributors, to inject arbitrary PHP code via the WordPress user interface and gain elevated privileges.","8.80","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H","0.00","","[]","[]","[{""url"": ""https://oxygenbuilder.com/oxygen-4-8-3-now-available-security-update/"", ""source"": ""security@wordfence.com""}, {""url"": ""https://www.wordfence.com/threat-intel/vulnerabilities/id/8706c3f6-64e0-440e-a802-5c80d9cc3643?source=cve"", ""source"": ""security@wordfence.com""}]",True
"506511","CVE-2024-5233","cna@vuldb.com","2024-05-23 06:15:49.36+01","2024-06-04 20:21:02.993+01","Awaiting Analysis","A vulnerability was found in Campcodes Complete Web-Based School Management System 1.0. It has been declared as critical. This vulnerability affects unknown code of the file /view/teacher_salary_details3.php. The manipulation of the argument index leads to sql injection. The attack can be initiated remotely. The exploit has been disclosed to the public and may be used. The identifier of this vulnerability is VDB-265984.","6.30","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L","6.50","AV:N/AC:L/Au:S/C:P/I:P/A:P","[{""source"": ""cna@vuldb.com"", ""type"": ""Primary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-89""}]}]","[]","[{""url"": ""https://github.com/E1CHO/cve_hub/blob/main/Complete%20Web-Based%20School%20Management%20System%20-%20sql/Complete%20Web-Based%20School%20Management%20System%20-%20vuln%2023.pdf"", ""source"": ""cna@vuldb.com""}, {""url"": ""https://vuldb.com/?ctiid.265984"", ""source"": ""cna@vuldb.com""}, {""url"": ""https://vuldb.com/?id.265984"", ""source"": ""cna@vuldb.com""}, {""url"": ""https://vuldb.com/?submit.339809"", ""source"": ""cna@vuldb.com""}]",True
"506512","CVE-2024-5234","cna@vuldb.com","2024-05-23 06:15:49.693+01","2024-06-04 20:21:03.1+01","Awaiting Analysis","A vulnerability was found in Campcodes Complete Web-Based School Management System 1.0. It has been rated as critical. This issue affects some unknown processing of the file /view/teacher_salary_history1.php. The manipulation of the argument index leads to sql injection. The attack may be initiated remotely. The exploit has been disclosed to the public and may be used. The identifier VDB-265985 was assigned to this vulnerability.","6.30","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L","6.50","AV:N/AC:L/Au:S/C:P/I:P/A:P","[{""source"": ""cna@vuldb.com"", ""type"": ""Primary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-89""}]}]","[]","[{""url"": ""https://github.com/E1CHO/cve_hub/blob/main/Complete%20Web-Based%20School%20Management%20System%20-%20sql/Complete%20Web-Based%20School%20Management%20System%20-%20vuln%2024.pdf"", ""source"": ""cna@vuldb.com""}, {""url"": ""https://vuldb.com/?ctiid.265985"", ""source"": ""cna@vuldb.com""}, {""url"": ""https://vuldb.com/?id.265985"", ""source"": ""cna@vuldb.com""}, {""url"": ""https://vuldb.com/?submit.339810"", ""source"": ""cna@vuldb.com""}]",True
"506513","CVE-2024-5235","cna@vuldb.com","2024-05-23 06:15:49.947+01","2024-06-04 20:21:03.207+01","Awaiting Analysis","A vulnerability classified as critical has been found in Campcodes Complete Web-Based School Management System 1.0. Affected is an unknown function of the file /view/teacher_salary_invoice.php. The manipulation of the argument teacher_id leads to sql injection. It is possible to launch the attack remotely. The exploit has been disclosed to the public and may be used. VDB-265986 is the identifier assigned to this vulnerability.","6.30","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L","6.50","AV:N/AC:L/Au:S/C:P/I:P/A:P","[{""source"": ""cna@vuldb.com"", ""type"": ""Primary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-89""}]}]","[]","[{""url"": ""https://github.com/E1CHO/cve_hub/blob/main/Complete%20Web-Based%20School%20Management%20System%20-%20sql/Complete%20Web-Based%20School%20Management%20System%20-%20vuln%2025.pdf"", ""source"": ""cna@vuldb.com""}, {""url"": ""https://vuldb.com/?ctiid.265986"", ""source"": ""cna@vuldb.com""}, {""url"": ""https://vuldb.com/?id.265986"", ""source"": ""cna@vuldb.com""}, {""url"": ""https://vuldb.com/?submit.339811"", ""source"": ""cna@vuldb.com""}]",True
"506514","CVE-2024-5236","cna@vuldb.com","2024-05-23 06:15:50.203+01","2024-05-24 02:15:30.977+01","Awaiting Analysis","A vulnerability classified as critical was found in Campcodes Complete Web-Based School Management System 1.0. Affected by this vulnerability is an unknown functionality of the file /view/teacher_salary_invoice1.php. The manipulation of the argument date leads to sql injection. The attack can be launched remotely. The exploit has been disclosed to the public and may be used. The associated identifier of this vulnerability is VDB-265987.","6.30","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L","6.50","AV:N/AC:L/Au:S/C:P/I:P/A:P","[{""source"": ""cna@vuldb.com"", ""type"": ""Primary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-89""}]}]","[]","[{""url"": ""https://github.com/E1CHO/cve_hub/blob/main/Complete%20Web-Based%20School%20Management%20System%20-%20sql/Complete%20Web-Based%20School%20Management%20System%20-%20vuln%2026.pdf"", ""source"": ""cna@vuldb.com""}, {""url"": ""https://vuldb.com/?ctiid.265987"", ""source"": ""cna@vuldb.com""}, {""url"": ""https://vuldb.com/?id.265987"", ""source"": ""cna@vuldb.com""}, {""url"": ""https://vuldb.com/?submit.339812"", ""source"": ""cna@vuldb.com""}]",True
"506515","CVE-2024-2220","contact@wpscan.com","2024-05-23 07:15:08.73+01","2024-05-24 02:15:30.977+01","Awaiting Analysis","The Button contact VR WordPress plugin through 4.7 does not sanitise and escape some of its settings, which could allow high privilege users such as admin to perform Stored Cross-Site Scripting attacks even when the unfiltered_html capability is disallowed (for example in multisite setup)","0.00","","0.00","","[]","[]","[{""url"": ""https://wpscan.com/vulnerability/fe8c001e-8880-4570-b010-a41fc8ee0c58/"", ""source"": ""contact@wpscan.com""}]",True
"506516","CVE-2024-3594","contact@wpscan.com","2024-05-23 07:15:10.143+01","2024-05-24 02:15:30.977+01","Awaiting Analysis","The IDonate  WordPress plugin through 1.9.0 does not sanitise and escape some of its settings, which could allow high privilege users such as admin to perform Stored Cross-Site Scripting attacks even when the unfiltered_html capability is disallowed (for example in multisite setup)","0.00","","0.00","","[]","[]","[{""url"": ""https://wpscan.com/vulnerability/7a8a834a-e5d7-4678-9d35-4390d1200437/"", ""source"": ""contact@wpscan.com""}]",True
"506517","CVE-2024-3626","security@wordfence.com","2024-05-23 07:15:10.253+01","2024-05-24 02:15:30.977+01","Awaiting Analysis","The Email Subscribers by Icegram Express – Email Marketing, Newsletters, Automation for WordPress & WooCommerce plugin for WordPress is vulnerable to unauthorized access of data due to a missing capability check on the get_template_content function in all versions up to, and including, 5.7.17. This makes it possible for authenticated attackers, with subscriber access and above, to obtain the contents of private and password-protected posts.","4.30","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N","0.00","","[]","[]","[{""url"": ""https://plugins.trac.wordpress.org/browser/email-subscribers/trunk/lite/admin/class-email-subscribers-admin.php#L849"", ""source"": ""security@wordfence.com""}, {""url"": ""https://plugins.trac.wordpress.org/browser/email-subscribers/trunk/lite/includes/class-email-subscribers.php#L1063"", ""source"": ""security@wordfence.com""}, {""url"": ""https://plugins.trac.wordpress.org/changeset?sfp_email=&sfph_mail=&reponame=&new=3072302%40email-subscribers%2Ftrunk&old=3069441%40email-subscribers%2Ftrunk&sfp_email=&sfph_mail="", ""source"": ""security@wordfence.com""}, {""url"": ""https://www.wordfence.com/threat-intel/vulnerabilities/id/5a56e621-2508-4500-b865-4d5e4463b91a?source=cve"", ""source"": ""security@wordfence.com""}]",True
"506518","CVE-2024-3711","security@wordfence.com","2024-05-23 07:15:10.63+01","2024-05-24 02:15:30.977+01","Awaiting Analysis","The Brizy – Page Builder plugin for WordPress is vulnerable to unauthorized plugin setting update due to a missing capability check on the functions action_request_disable, action_change_template, and action_request_enable in all versions up to, and including, 2.4.43. This makes it possible for authenticated attackers, with contributor access or above, to enable/disable the Brizy editor and modify the template used.","4.30","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:N","0.00","","[]","[]","[{""url"": ""https://plugins.trac.wordpress.org/browser/brizy/trunk/admin/main.php"", ""source"": ""security@wordfence.com""}, {""url"": ""https://plugins.trac.wordpress.org/changeset?sfp_email=&sfph_mail=&reponame=&new=3086506%40brizy%2Ftrunk&old=3058896%40brizy%2Ftrunk&sfp_email=&sfph_mail="", ""source"": ""security@wordfence.com""}, {""url"": ""https://www.wordfence.com/threat-intel/vulnerabilities/id/7092ce4a-bad9-4426-b94e-d9d688344272?source=cve"", ""source"": ""security@wordfence.com""}]",True
"506519","CVE-2024-3917","contact@wpscan.com","2024-05-23 07:15:10.93+01","2024-05-24 02:15:30.977+01","Awaiting Analysis","The Pet Manager WordPress plugin through 1.4 does not sanitise and escape a parameter before outputting it back in the page, leading to a Reflected Cross-Site Scripting which could be used against high privilege users such as admin","0.00","","0.00","","[]","[]","[{""url"": ""https://wpscan.com/vulnerability/88162016-9fc7-4194-9e81-44c50991f6e9/"", ""source"": ""contact@wpscan.com""}]",True
"506520","CVE-2024-3918","contact@wpscan.com","2024-05-23 07:15:11.007+01","2024-05-24 02:15:30.977+01","Awaiting Analysis","The Pet Manager WordPress plugin through 1.4 does not sanitise and escape some of its Pet settings, which could allow high privilege users such as Contributor to perform Stored Cross-Site Scripting attacks.","0.00","","0.00","","[]","[]","[{""url"": ""https://wpscan.com/vulnerability/2074d0f5-4165-4130-9391-37cb21e8aa1b/"", ""source"": ""contact@wpscan.com""}]",True
